Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=35cefd4d91c7b366,저축은행 앱마케팅팀,국내자본 저축은행 서울 구로구,,Adbrix 등) - SQL 사용 가능 - 경력 3년~7년 - 개발자와의 원활한 커뮤니케이션 <우대사항> - Python or R 사용 우대 - 태블로 사용 우대 - Solution 도입 경험 우대 - 금융권 데이터 분석자...
https://kr.indeed.com/viewjob?jk=4504dad34421e282,서버 개발자,유명메신저회사 서울 강남구,,"서비스를 만들기 위해 노력하시는 분 [ 우대사항 ] - 확장성 있는 서버 아키텍처에 대한 이해 - Java, Python, Scala 를 이용한 개발 경험 - 오픈소스 활동 경험 - 채팅, RPC, WebRTC에 대한 경험..."
https://kr.indeed.com/viewjob?jk=7376f377161ea4f2,저축은행 소비자금융본부 Data Science 팀,국내자본 저축은행 서울 구로구,,"향구성 [자격요건] - 4년제 정규 대졸 이상 (통계, 수학, 산업공학 전공자 우대) - 통계프로그램(R, Python) 및 엑셀 활용가능자 - CSS운영 관리 경험자 [전형절차] 서류, 면접 2회 [제출서류] 이력서, 경력..."
https://kr.indeed.com/viewjob?jk=33fbfcd01ae23602,시스템 프로그래머,에너지 거래소 및 에너지데이터 중개 서울,,"웹서비스 구현 [자격요건] -네트워크 개발 경험 -웹 백앤드 서비스 개발 경험 - Python, Node.js 숙련 [우대사항] - Python 웹 플랫폼(asyncio 이용) 개발 경험 -Modbus, CAN, Socket..."
https://kr.indeed.com/viewjob?jk=a72ab5e8773b9ad8,빅데이터 개발(3년이상 경력),에이치알 코리아 서울,,"자격 - JAVA/ Python/Scala 등 활용한 데이터분석/설계/개발 역량 - DB 설계/개발 역량 - 빅데이터(Hadoop Eco) 기반 DW/DM Architecture 수립 경험 보유자 - Python, Hadoop..."
https://kr.indeed.com/viewjob?jk=a2089ff8a19a429f,Fullstack SW개발자,신재생에너지 분야 솔루션기업 성남 판교역,,"자격요건] -유관업무 경력 5년 이상 -Programmming Language : C/C++, Java, Python -데이터베이스 기초설계 및 연동 -웹기반 UI 개발 경험 [우대요건] -분산형 시스템 개발 경험 -AI..."
https://kr.indeed.com/viewjob?jk=53ced11b1e0addce,저축은행 디지털뱅킹팀 데이터분석 경력,국내자본 저축은행 서울 구로구,,"고객 분석, 마케팅 분석 - 마케팅 기획 및 실행조직과 협업 경험, 마케팅 데이터 모델링 개발능력 - R, Python, Tableau, SAS, Orange, SQL 등 데이터 분석의 업무를 수행 할 수 있는 개발 언어에..."
https://kr.indeed.com/viewjob?jk=c8869aca354714a1,Server Developer(PHP),Success Korea 서울,,"구축 및 스토리지 사용 경험 - APM 환경 서버 구축 경험자 - python, django,flask 관련 경험 우대 [전형절차] 서류전형- 1... APM 환경 서버 구축 경험자 - python, django,flask..."
https://kr.indeed.com/viewjob?jk=989584aa51f96aa1,SW개발(3명),Success Korea 서울 삼성동,,"++, C # 중 하나의 개발언어 능숙자 - Javascript, Python, PHP, Ruby, Perl, Delphi중 하나도 가능한 분 우대... 능숙자 - Javascript, Python, PHP, Ruby, Perl..."
https://kr.indeed.com/viewjob?jk=51dcabafcf7a0bb0,저축은행 디지털뱅킹팀 데이터분석,국내자본 저축은행 서울 구로구,,"정규 대졸 이상 - 데이터분석 경력 3년 이상 - 실제 서비스 데이터를 이용한 분석모델 개발 경험 - R, Python, SQL 등 데이터 분석의 업무를 수행할 수 있는 하나 이상의 개발 언어에 숙달 <우대사항> - 해당..."
https://kr.indeed.com/viewjob?jk=6373005ce9ee17b0,cloud/saas개발,Success Korea 서울,,"발업무 경력 3년이상 -Node.js(java-script), SpringBoot(Java), Django( Python) 실무 경험 1년 이상 (최소 1개 이상) -RDB(Oracle, MySQL, Postgres 1개 이상..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=074bbbc1b7c4d596,저축은행 디지털마케팅본부 데이터분석 경력자,국내자본 저축은행 서울 구로구,,"고객 분석, 마케팅 분석 - 마케팅 기획 및 실행조직과 협업 경험, 마케팅 데이터 모델링 개발능력 - R, Python, Tableau, SAS, Orange, SQL 등 데이터 분석의 업무를 수행 할 수 있는 개발 언어에..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
https://kr.indeed.com/viewjob?jk=e4e36162481db73f,[인턴] RCS(Risk Consulting Services) 본부 Fo...,삼정 KPMG 3.3 서울 강남구,,"포렌식 관련 소프트웨어(EnCase, FTK, AXIOM 등) 사용 경험자 - 프로그래밍 및 스크립트(C, Python, Java, SQL 등) 사용 가능자 6. 전형절차 및 지원방법 - 1차: 서류전형 - 온라인 입사지원..."
https://kr.indeed.com/viewjob?jk=b3569fc712b87cd9,2019년 기상청 국가태풍센터 공무직 근로자 (연장),기상청 대한민국,,"소지자 ㅇ 우대조건 - 기상기사, 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가태풍센터 (제주) 1명 태풍 영향... 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가..."
https://kr.indeed.com/viewjob?jk=b5f011215f2f118e,2019년 기상청 국가태풍센터 공무직 근로자,기상청 대한민국,,"소지자 ㅇ 우대조건 - 기상기사, 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가태풍센터 (제주) 1명 태풍 영향... 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가..."
https://kr.indeed.com/viewjob?jk=b2cfcc7d4b79c216,[Search&Clova] Clova 챗봇 Platform 개발 신입/경...,네이버 대한민국,,"및 알고리즘에 대한 기본기 ) - Programming Skill · Java, Scala, Spark, Python 등 [우대사항 ] · Scala 경험자 또는 Scala 를 이용하여 웹 서버 백엔드 개발하고 싶은 분..."
https://kr.indeed.com/viewjob?jk=f281c810daf0e10d,카카오 네트워크 엔지니어,카카오 4.2 성남 판교역,,"있는 자신감 넘치시는 분 (기술, 응대 모든 면에서) 해외여행 결격사유 없는 분 선호 자격 bash, python 등을 이용한 인프라 관리 자동화 스크립트 가능하신 분 인프라 운영 및 관리 관련 Tool 개발/경험이 있으..."
https://kr.indeed.com/viewjob?jk=40acc204682e5219,R&D 연구원/ 임베디드시스템 개발자,홍익대학교 무인이동체자율항법연구실 서울 마포구,"월급 2,500,000원 - 3,500,000원","로봇공학, 드론, 임베디드시스템 운용 및 통신, 머신러닝 중 일부 프로그래밍: Matlab, C/C++, Python, ROS 등 임베디드시스템: Raspberry PI, Arduino 등 오픈소스 기반 플랫폼 경험자..."
https://kr.indeed.com/viewjob?jk=2d4bf1cdf35d10ee,"2019년도 제1회 국가기상위성센터 공무직근로자(연구원, 전문연구요원)...",기상청 대한민국,,"소지자 ※ 전산 프로그램 개발이 능숙한 자 (Fortran, C, Python, Shell 등) ※ 위성통신(송수신체계 및 전파 환경분석 관리 등... 능숙한 자 (Fortran, C, Python, Shell 등) 채용분야..."
https://kr.indeed.com/viewjob?jk=898c115c445ae128,Linux Developer,Wayne Inc. 인천,"월급 2,000,000원 - 3,000,000원",shell script - Modifying kernel - Managing device driver - C++ - Python - Javascript *Candidates preferential qualifications...
https://kr.indeed.com/viewjob?jk=b2c01054f550bdf2,2020 APAC Graduate Programme – Junior Fi...,BNP Paribas 3.9 서울,,industry is an advantage Technical & Behavioral Competencies Python MS Office (including Excel VBA) Bloomberg & Date guide
https://kr.indeed.com/viewjob?jk=33da210b05e4dac7,"Design Consultant, Sr II",Synopsys 대한민국,,"DFT, MBIST, and ATPG tools. • Experience scripting... Python and Tcl. Experience with Verilog or SystemVerilog RTL..."
https://kr.indeed.com/viewjob?jk=5e20315aa45b459f,Senior Business Analysis (Eats Marketing...,Coupang 3.1 서울,,"business degree (MS or MBA) * Business-level experience with Python as a plus * Previous experience in marketing, e-commerce..."
https://kr.indeed.com/viewjob?jk=25725b3c0e607311,Junior Quant Trader,Byzantine Partners 서울,,background is a plus Programming capability is mandatory (i.e. Python) Understanding of machine learning algorithm is a plus...
https://kr.indeed.com/viewjob?jk=a3382324e4260dbd,[IT대기업] AI 플랫폼 구조개선/운영 효율화(서울),에이스파트너스서치펌 대전,,통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=aa9b2ed0c68a131f,[Search&Clova] Clova AI 이미지/비디오 인식 모델 개발...,네이버 대한민국,,"Computer science, Mathematics, Statistics 등 AI/ML 관련 분야 전공자 - Python 개발 경력 - Tensorflow, PyTorch, MXNet 등 GPU 기반 AI/ML 프레임워크..."
https://kr.indeed.com/viewjob?jk=3c63bba3ee9b3090,Public Sector Associate Solution Archite...,Amazon Web Services Korea LLC 서울,,"languages: Java, Python, Ruby, Node.js... programming (Node.JS, Java, Ruby, C#, Python, or PHP) · Demonstrated ability..."
https://kr.indeed.com/viewjob?jk=98c2229e57d4ee1f,전기전자컴퓨터공학부(바이오컴퓨팅연구실) 위촉연구원,광주과학기술원 광주 북구,,"국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령에 의거하여 우대 ② 컴퓨터 프로그램밍 (Matlab, Python, C++등) 가능자 ③ 뇌파 측정 및 분석 2년 이상 경력 ➃ 딥러닝 기술 개발 경험 결격사유..."
https://kr.indeed.com/viewjob?jk=00427fa2d835d4a1,소프트웨어 신입/경력 정규직,헤븐트리 경상북도 경산,"연봉 21,550,000원 - 25,000,000원","정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] A. 소프트웨어 운용 가능자 : C#, Python, node.js B. Tensorflow 경험자 우대 C. OpenCV, Tesseract 경험자 우대..."
https://kr.indeed.com/viewjob?jk=9b44934f71fd85f6,신규 글로벌 Entertainmant 서비스 API 서버 개발,LINE Plus corporation 성남 정자역,,"개발 [자격요건] - 영어 문서를 읽는 것에 대한 지장이 없는 자 - C#, Java, Kotlin, Python, Go 언어 중 하나에 능숙한 자 - 새로운 언어를 배우는 것에 거부감이 없는 자 - 컴퓨터 공학..."
https://kr.indeed.com/viewjob?jk=89a689a00d8170bc,Core Researcher,Terra 서울,,blockchain Proficient at probabilistic modeling and scripting ( Python/R) Fluency in game theory and mechanism design a plus...
https://kr.indeed.com/viewjob?jk=48ca423ba9cc3be4,Product Test Engineer - GPU,NVIDIA 서울,,"VB. Experience in either Shell Prog., Awk/Sed, Perl, Python is preferred. Experience in CAD/SPICE is preferred. Experience..."
https://kr.indeed.com/viewjob?jk=84348b9371558933,[Autonomous Driving] Software Tool Engin...,네이버 대한민국,,"팀원들과 협업 • 필요역량 ㅇ Python/C/C++ 언어 개발 용이 ㅇ... 다양한 전문 지식을 가진 팀원들과 협업 • 필요역량 ㅇ C/C++, Python 언어 개발 용이 ㅇ Annotation Drawing Tool 또는..."
https://kr.indeed.com/viewjob?jk=40454c3ae7eb142d,Data Scientist,Tapjoy 서울,,Solid coding skills in SQL... scripting language like Python. Packages: scikit-learn & TensorFlow. Scaling GPU clusters...
https://kr.indeed.com/viewjob?jk=b574f1454ae36aab,Cross Border Ecommerce - Business Intell...,Shopee 서울,,business analyst related roles * Proficient in SQL and Python * Strong analytical skill and sensitivity to data * Strong oral...
https://kr.indeed.com/viewjob?jk=8dfc9993e2aa9160,유저프로파일팀 - 데이터 모델러,Nexon 성남 분당구,,"데이터를 가치있게 활용할 수 있도록 가이드 합니다. - 주요 활용 tool : SQL, Zeppelin, Python, Scala, Tableau 지원자격 - (필수) 논리적이고 체계적인 문제 해결 및 커뮤니케이션 능력을..."
https://kr.indeed.com/viewjob?jk=3a08c7089343733d,광고팀 - 분석가,Nexon 성남 분당구,,및 커뮤니케이션 능력 - (필수) 새로운 기술 습득에 능동적이고 거부감이 없는 분 - (선택) R 혹은 Python을 이용한 데이터분석 능력 - (선택) SQL 기본 활용 능력 - (선택) 통계 및 분석에 대한 이론...
https://kr.indeed.com/viewjob?jk=5d4cf1a713fccc2a,룰루랩 전문연구요원 (AI알고리즘),룰루랩 서울 강남구,,"개발도구(Visual studio, python 등), 영상처리 라이브러리... 머신러닝 알고리즘 - 기술 : 개발도구 (Visual studio, python 등), 영상처리 라이브러리 (Open CV외), 머신러닝 라이브러리..."
https://kr.indeed.com/viewjob?jk=3e617a8ed7934773,Quant 트레이딩 부문,벨에포크자산운용 대한민국,,"거시경제 데이터 관리 3. 지원자격 및 우대사항 (1)필수사항 -투자자산운용사 보유, Python, 엑셀 VBA 사용 능력자 ( Python 패키지 : Scikit-learn, Keras, Tensorflow 활용가능) (엑셀..."
https://kr.indeed.com/viewjob?jk=b085b3c302873fcc,Staff RF Production Test Engineer,Qualcomm 4.1 서울,,"so on) Skills in scripting language programming... C++, Python and Perl. Fluent in English Hands-on experience on lab..."
https://kr.indeed.com/viewjob?jk=917cc06120add6e1,Data Scientist,Soomgo 서울 강남구,,년 이상 경력자 • Stakeholder와의 원활한 커뮤니케이션 능력 • SQL 능숙하게 활용 가능한 분 • Python을 활용한 수학적 통계 분석 및 모델링 가능한 분 • 다양한 머신러닝 알고리즘을 적재적소에 활용해본 경험...
https://kr.indeed.com/viewjob?jk=a459013391a3d600,Solutions Architect,Cloudera 대한민국,,"tools Familiarity with scripting tools... bash shell scripts, Python... Perl, Ansible, Chef, Puppet Solid background..."
https://kr.indeed.com/viewjob?jk=375b9893c3001c55,"Python, C·C++ 가능한 영상처리/비젼 개발자 정규직",에바 성남 수정구,"연봉 30,000,000원 - 35,000,000원","(주)에바 Python, C·C++ 외 신입/경력 정규직 채용 모집부문 및... 인원 [담당업무] Python, C++, MFC, C를 이용하여 - OpenCV 로 Visual SLAM 개발 - MFC, Python을 이용하여..."
https://kr.indeed.com/viewjob?jk=9b123ff73f89c0e5,[개발]상담시스템 백엔드 개발자(정규직),위메프 2.3 대한민국,,"개발 및 연동 - Vue.js, Python, Django를 이용한 신규... Python 등으로 웹개발 경험 필수 - 웹 Front 개발(javascript, html, css) 기술 보유자 [우대사항] - Python..."
https://kr.indeed.com/viewjob?jk=ed01bcce65f5abd3,Mechanical BOP 그룹 유망계열사 new,그룹 유망계열사 경기도,,"해결 기법 역량 - Test 관련 Software (Excel, Minitab, Lab view, C 또는 Python) 활용 능력 - Communication 및 의견 조율 역량 경험 (Experience) - Power..."
https://kr.indeed.com/viewjob?jk=d9a8d22b38653d34,[인재풀] Central Development Services,Electronic Arts 서울,,"제안 및 구현할 수 있는 능력 - C++, C#, Java, Object C 등의 프로그래밍 언어 및 Python, Shell Scripts, Ruby 등 스크립팅 능력 - 테스트 자동화, CI 시스템 등의 개발 및 관리..."
https://kr.indeed.com/viewjob?jk=c6e0b428a62c7eaa,경험최적화파트 - 데이터 사이언티스트/분석가,Nexon 성남 분당구,,피처 탐색 등) - 게임내 행동패턴 로그 분석과 패턴 식별 및 이를 통한 서비스 개선 지원자격 - Python을 사용한 데이터 분석 및 모델 개발 경험 - 머신러닝 라이브러리 활용 경험 - 셀프 모티베이션 - 원활한...
https://kr.indeed.com/viewjob?jk=b9974ad79659bb6d,"카카오콘 앱(iOS), 서버 경력 개발자",카카오 4.2 대한민국,,"2년 이상 모바일 환경을 위한 API 시스템 개발 경험 특정 언어 하나에 능숙하신 분으로, 배워서라도 Python 또는 Ruby 개발이 가능하신 분 [우대사항] 백엔드 서버와 웹 프런트엔드 모두 개발 가능하신 분 ※ 카카오..."
https://kr.indeed.com/viewjob?jk=08886d865f1ef1f7,"인공지능(AI), 데이터분석 외 신입/경력 계약직",나라스페이스테크놀로지 부산 영도구,"연봉 40,000,000원 - 50,000,000원",통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=5164238b12d010da,인공지능(AI) SW개발 담당 0명 자동화 산업장비 제조업 new,자동화 산업장비 제조업 대한민국,,"운용 3) C#, JavaScript, Python, UI 개발 4) Big Data 관련 개발 [우대사항] 1) 인공지능 기술 경험자 우대 2) C#, JavaScript, Python, UI 개발 경험자 3) Big..."
https://kr.indeed.com/viewjob?jk=2695294aea6dc3b6,MongoDB Engineer,카카오 4.2 성남 판교역,,수 있는 분 Linux/Network에 대한 기초 지식이 있는 분 우대 사항 C/C++ 또는 Python 언어를 이용한 프로그램 개발(프로젝트) 경험이 있는 분 MongoDB 트러블 슈팅 경험이 있는 분 MongoDB...
https://kr.indeed.com/viewjob?jk=2485e93043545d8a,인간중심 지능형 시스템 연구실 위촉연구원,광주과학기술원 광주 북구,,"및 인간 대상 연구 수행) 공학 학사학위 이상 C#기반 SW개발 가능자 우대사항 ① 이외 개발언어 ( Python, C++, JAVA, MFC, QT 등) 기반 SW(앱/웹 포함) 개발 가능자 ② 인간대상연구 경험자..."
https://kr.indeed.com/viewjob?jk=d67619b2f9558d16,빅데이터 플랫폼 운영 (HBase엔지니어),LINE Plus corporation 성남 서현역,,동화 - 오픈소스 분석 및 빌드 [자격요건] - 2년이상의 HBase 또는 Hadoop클러스터 운영 경험 - Python 프로그래밍 가능자 - Java 프로그래밍 가능자 [우대사항] - Java 언어에 능숙한 자...
https://kr.indeed.com/viewjob?jk=37da5b148b2d3ef4,Senior Data Scientist - AWS Professional...,Amazon Web Services Korea LLC 서울,,"track record of building ML or DL models · Experience using Python... R · Able to write production level code, which..."
https://kr.indeed.com/viewjob?jk=7db25ada717266e0,[Search&Clova] Clova AI AiCall 개발자 경력사원,네이버 대한민국,,내부 도구 개발 [필요역량] - Python 혹은 비슷한 유형의 언어 개발... 데이터 전처리 자동화 및 MLOps [필요역량] - Kotlin / Python / Go 중 하나 이상 능숙하게 개발 가능하신 분 - 디자인 패턴...
https://kr.indeed.com/viewjob?jk=cd8ee27085e6a2ff,머신러닝/딥러닝,NHN 4.4 성남 판교역,,"PyTorch 개발 경험 - 고속 병렬 처리 관련 지식/개발 경험 - C++, Java, Python 개발 경험 [Computer Vision 연구개발] Job Description 자격요건 우대사항 - 딥러닝..."
https://kr.indeed.com/viewjob?jk=1c90165f772bc595,Data Scientist(SCM S&OP),Coupang 3.1 서울,,"cross-functional teams using SQL, R, Python or equivalent * Communicate, educate... tool kits (R, Python, SQL, Hadoop, AWS..."
https://kr.indeed.com/viewjob?jk=eeb027369cdab361,분석 플랫폼 웹 프론트 엔지니어,Nexon 성남 분당구,,"CSS, Javascript 등 웹어플리케이션 개발을 위한 front-end 개발 가능 - Node, Python, C#, Java 중 최소 1개 언어에 대한 경험이 있는 분 - SQLServer, Mysql과 같은..."
https://kr.indeed.com/viewjob?jk=cef60a5a4a42fe95,AD Performance Dev,LINE Plus corporation 성남 서현역,,"Java, Scala 중 2개 이상의 개발 언어에 능숙한 자 - 위 언어중 1개에 익숙하고 R 또는 Python 기반으로 분석에 능숙한 자 아래 요건 중 최소 한 가지 해당 - 대용량 트래픽 서버를 개발 및 운영한..."
https://kr.indeed.com/viewjob?jk=ab157cc80acdbe96,지스트 블록체인인터넷경제연구센터 계약직(연구원),광주과학기술원 광주 북구,,분류시스템 연구 블록체인 연구 1) 4 년제 대학 이상 졸업자 2) SW프로그래밍 제작 경험자 3) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/viewjob?jk=85929aac498299cc,데이터 사이언스 전문가 및 머신러닝 전문가,카카오 4.2 성남 판교역,,명시해 주시기 바랍니다. 지원자격 개발 경력 2년 이상 머신 러닝/데이터 사이언스를 위한 언어(R/ Python/Scala) 및 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등)를...
https://kr.indeed.com/viewjob?jk=dd96dd27e9a7563f,[ 아이콘트롤스 ] 2020년 경력 직원 (1.모바일App/웹 개발 2....,HDC아이콘트롤스 성남 분당구,,"경력 3년 이상, 7년 이하(사원~대리급) - 학력: 대졸 이상(컴퓨터공학 또는 관련 전공자) (필수) - Python을 이용한 데이터 분석 능력 보유자 (우대) - 시각화 툴(태블로, 파워BI, 클릭센스) 유경험자 - 스마..."
https://kr.indeed.com/viewjob?jk=e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=a39853230d5ceca8,Healthcare Real World Data Analyst 담당자,IQVIA 서울,,"HEOR 전반적인 업무 수행 Qualifications Claims Data 관련 분석 경력자 SAS / Python / R 등 통계 프로그래밍 언어 사용 가능자 통계학 전공자, 통계 및 Epidemiology 관련 석사..."
https://kr.indeed.com/viewjob?jk=8d613c012d6dbbcb,[공채] 2020년 수시-R&D센터 (4월19일 마감),에스에프에이 경기도 화성,,빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바...
https://kr.indeed.com/viewjob?jk=f775c2b405edea87,"Computer Vision Engineer, Perception – A...",NVIDIA 서울,,"PyTorch, etc). Strong programming skills in C++... python. Outstanding communication and teamwork skills as we work..."
https://kr.indeed.com/viewjob?jk=2531a0c578f5ca30,[Robotics] Robot Software Engineer,네이버 대한민국,,Robotics 혹은 Computer vision 등 유사 분야 석사/박사 학위 혹은 5년 이상의 개발 경력 ㅇ Python / Lua 등 스크립트 언어를 C/C++와 연계 활용 능숙 ㅇ Docker / Kubernetes...
https://kr.indeed.com/viewjob?jk=65232d6e37b8f7fb,주니어 데이터 엔지니어 / Junior Data Engineer,Bagelcode 서울,,일관성을 보장할 수 있는 시스템 연구 및 개발 [업무 내용] - Python과 Airflow를 이용한 데이터 파이프라인 개발 - Spark와... 본적인 전산 지식에 대한 이해 - Python / Java / Scala...
https://kr.indeed.com/viewjob?jk=649ccf047c868778,"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔 서울 영등포구,,"시스템, 머신러닝, 자연어처리. 패턴분석 - 다음 언어에서 최소 한 가지 이상 능숙자: Java, C++, Python, JavaScript 우대사항 - 석사이상 컴퓨터공학 (Computer Science) 분야 또는..."
https://kr.indeed.com/viewjob?jk=b964a03867237f11,백엔드 개발자 경력 (대전),유펜솔루션 대전 유성구,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA
https://kr.indeed.com/viewjob?jk=2cfcbfbe70232dbc,Technical Leader - OPC,Siemens AG 4.0 경기도 성남,,"English. Proficiency in Unix shell scripting, Tcl, Python, and other scripting languages as a plus. Strong analytical..."
https://kr.indeed.com/viewjob?jk=9040dba1c8db2a5d,퀀트운용팀 (사원-대리급),신한비엔피파리바자산운용 대한민국,,지식 보유자 - 투자자산운용사 자격증 소지자 우대 - CFA/CAIA/CPA 자격증 소지자 우대 - VBA/ Python 활용한 업무 가능자 우대 - 관련 전공 및 석박사 학위/금융 관련 자격증 보유자 우대 3. 전형방법...
https://kr.indeed.com/viewjob?jk=3e2a310c9dd0f693,[멜론] 빅데이터 서비스 개발자,카카오 4.2 성남 판교역,,"리즘, OS, 네트워크, SQL의 기초 지식 보유 긍정적이고 원활한 커뮤니케이션 스킬 소유자 우대 사항 Python 지식 보유 기계 학습(또는 딥러닝)에 대한 이해와 경험 데이터 시각화 도구 개발 경험 DevOps 경험..."
https://kr.indeed.com/viewjob?jk=faf0422473d4188a,[Search & Clova] Commerce AI 기술 개발 신입/경력...,네이버 대한민국,,"design / Large-scale data processing [자격요건 및 우대사항] · C, Java, Python, Scala 등 하나 이상의 언어에 능숙 하신 분 · 위 채용분야 관련 2 년 이상 실무 경험 또는..."
https://kr.indeed.com/viewjob?jk=1f9d2b5531c6f60c,"연구소 우수인재 (SW개발, HW개발, FW개발, 영상처리, AI, 기구...",제노레이 성남 중원구,,"수학기반 논문 해석 가능자 [우대사항] OpenCV, Matlab, python 병렬 처리 프로그래밍 (Cuda, OpenCL) 가능자 X-Ray... Learning 개발/응용경험자 Python 또는 C/C++ 이용 가능자..."
https://kr.indeed.com/viewjob?jk=4fa50f2ffd370bae,AI Engineer (얼굴모션 캡처기술) 인공지능(AI) 연구개발 전문...,인공지능(AI) 연구개발 전문기업 경기도,,대한 이해 - Tensorflow/Pytorch 등 딥러닝 프레임워크에 대한 깊은 이해와 연구 개발 경험 보유 - Python/C++에 대한 능숙한 개발 경험 7) 우대사항 - 관련 분야 박사학위 소지자 - 인공지능(Deep...
https://kr.indeed.com/viewjob?jk=de6c33bfab4a8e0c,"C#, python 개발자",두잇 인천 연수구,"연봉 26,000,000원","무예정지 인천광역시 연수구 송도미래로 thdehtmakxmqoffl D동 501호 인근지하철 직무내용 C＃, python 개발자 모집 경력조건 무관 필요경력 자격면허 병역 병역 특례 무관 외국어 능력 컴퓨터 활용 채용가능..."
https://kr.indeed.com/viewjob?jk=cf8421bb60700bb3,인공지능/빅데이터 스타트업 서버 개발자 경력 계약직,아스크스토리디에스 서울 서초구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=2f1e4635d5b17020,AI 플랫폼 구조개선/운영 효율화[IT대기업] (서울 ),에이스파트너스서치펌 대전,,통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=881a1aa0f0646335,Tech U Associate Professional Services C...,Amazon Web Services Korea LLC 서울,,"programming languages: Java, Python, Ruby, Node.js, C#, or C++ · Experience... JS, Java, Ruby, C#, C++, Python, or PHP)"
